Call Id,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating
ID4143,5,2021-03-14,13:09:07,2,Y,,40.0,3.08e-07,4
ID4144,1,2021-03-14,13:09:07,3,Y,,19.0,2.66e-07,5
ID4145,1,2021-03-14,13:16:19,4,N,,,,0
ID4146,6,2021-03-14,13:16:19,2,Y,,63.0,3.45e-07,3
ID4147,4,2021-03-14,13:24:58,4,Y,,33.0,1.9e-07,5
ID4148,0,2021-03-14,13:24:58,4,N,,,,0
ID4149,4,2021-03-14,13:40:48,0,Y,,26.0,3.08e-07,5
ID4150,4,2021-03-14,13:40:48,3,N,,,,0
ID4151,2,2021-03-14,13:46:34,1,N,,,,0
ID4152,4,2021-03-14,13:46:34,0,Y,,81.0,2.11e-07,5
ID4153,6,2021-03-14,14:03:50,4,Y,,65.0,3.88e-07,3
ID4154,4,2021-03-14,14:03:50,0,Y,,84.0,2.54e-07,3
ID4155,4,2021-03-14,14:25:26,0,Y,,42.0,2.92e-07,1
ID4156,1,2021-03-14,14:25:26,0,N,,,,0
ID4157,0,2021-03-14,14:39:50,0,N,,,,0
ID4158,6,2021-03-14,14:39:50,3,Y,,123.0,2.18e-07,2
ID4159,3,2021-03-14,15:17:17,1,Y,,65.0,3.97e-07,4
ID4160,2,2021-03-14,15:17:17,1,Y,,33.0,3.43e-07,5
ID4161,2,2021-03-14,15:27:22,2,Y,,117.0,2.44e-07,3
ID4162,2,2021-03-14,15:27:22,3,Y,,122.0,9.6e-08,3
ID4163,4,2021-03-14,15:43:12,4,Y,,21.0,3.25e-07,4
ID4164,1,2021-03-14,15:43:12,3,Y,,48.0,2.56e-07,4
ID4165,3,2021-03-14,16:36:29,1,N,,,,0
ID4166,2,2021-03-14,16:36:29,4,Y,,98.0,1.77e-07,1
ID4167,1,2021-03-14,16:36:29,3,Y,,95.0,1.51e-07,4
ID4168,1,2021-03-14,16:36:29,1,Y,,28.0,4.08e-07,3
ID4169,5,2021-03-14,17:57:07,0,N,,,,0
ID4170,1,2021-03-14,17:57:07,3,N,,,,0
ID4171,1,2021-03-15,9:08:38,0,N,,,,0
ID4172,3,2021-03-15,9:08:38,3,Y,,40.0,2.92e-07,3
ID4173,6,2021-03-15,9:30:14,3,Y,,13.0,2.23e-07,2
ID4174,0,2021-03-15,9:30:14,3,Y,,71.0,7.9e-08,5
ID4175,6,2021-03-15,9:44:38,4,Y,,106.0,4.6e-08,4
ID4176,1,2021-03-15,9:44:38,3,Y,,94.0,2.11e-07,4
ID4177,3,2021-03-15,10:00:29,2,Y,,74.0,2.39e-07,5
ID4178,1,2021-03-15,10:00:29,1,Y,,34.0,3.8e-08,4
ID4179,4,2021-03-15,10:09:07,0,Y,,38.0,1.26e-07,2
ID4180,4,2021-03-15,10:09:07,4,Y,,31.0,1.73e-07,4
ID4181,6,2021-03-15,10:13:26,1,Y,,13.0,1.85e-07,3
ID4182,7,2021-03-15,10:13:26,4,Y,,79.0,1.08e-07,3
ID4183,7,2021-03-15,11:06:43,1,Y,,49.0,3e-07,2
ID4184,7,2021-03-15,11:06:43,4,Y,,89.0,2.39e-07,1
ID4185,4,2021-03-15,11:09:36,3,Y,,37.0,2.97e-07,5
ID4186,0,2021-03-15,11:09:36,3,N,,,,0
ID4187,4,2021-03-15,11:58:34,1,N,,,,0
ID4188,2,2021-03-15,11:58:34,0,Y,,51.0,1.42e-07,3
ID4189,3,2021-03-15,12:10:05,2,Y,,49.0,1.31e-07,1
ID4190,4,2021-03-15,12:10:05,2,N,,,,0
ID4191,0,2021-03-15,12:28:48,0,Y,,14.0,3.44e-07,4
ID4192,5,2021-03-15,12:28:48,2,Y,,91.0,2.87e-07,3
ID4193,0,2021-03-15,13:07:41,1,N,,,,0
ID4194,3,2021-03-15,13:07:41,0,Y,,111.0,1.88e-07,3
ID4195,6,2021-03-15,13:33:36,1,Y,,80.0,2.86e-07,5
ID4196,1,2021-03-15,13:33:36,0,Y,,119.0,1.14e-07,3
ID4197,4,2021-03-15,13:52:19,1,Y,,68.0,1.97e-07,3
ID4198,7,2021-03-15,13:52:19,2,N,,,,0
ID4199,4,2021-03-15,14:09:36,1,Y,,109.0,1.45e-07,3
ID4200,7,2021-03-15,14:09:36,3,Y,,24.0,4.16e-07,4
ID4201,2,2021-03-15,14:26:53,4,Y,,55.0,1.45e-07,5
ID4202,1,2021-03-15,14:26:53,0,Y,,92.0,2.54e-07,5
ID4203,6,2021-03-15,15:51:50,4,Y,,106.0,2.02e-07,3
ID4204,2,2021-03-15,15:51:50,0,Y,,28.0,8.5e-08,3
ID4205,0,2021-03-15,16:04:48,2,Y,,28.0,1.52e-07,5
ID4206,1,2021-03-15,16:04:48,1,Y,,40.0,3.57e-07,2
ID4207,3,2021-03-15,16:27:50,4,Y,,12.0,4.05e-07,5
ID4208,5,2021-03-15,16:27:50,3,Y,,61.0,1.49e-07,5
ID4209,0,2021-03-15,17:05:17,3,Y,,92.0,8.4e-08,1
ID4210,4,2021-03-15,17:05:17,4,N,,,,0
ID4211,3,2021-03-15,17:11:02,2,N,,,,0
ID4212,3,2021-03-15,17:11:02,0,Y,,43.0,3.6e-08,3
ID4213,5,2021-03-15,17:18:14,0,Y,,46.0,2.33e-07,5
ID4214,1,2021-03-15,17:18:14,4,Y,,51.0,3.62e-07,4
ID4215,2,2021-03-15,17:28:19,1,Y,,13.0,7.4e-08,3
ID4216,2,2021-03-15,17:28:19,2,Y,,19.0,1.04e-07,5
ID4217,0,2021-03-15,17:32:38,0,Y,,30.0,2.09e-07,3
ID4218,1,2021-03-15,17:32:38,4,Y,,122.0,3.94e-07,3
ID4219,3,2021-03-15,17:47:02,0,Y,,83.0,2.21e-07,2
ID4220,4,2021-03-15,17:47:02,4,N,,,,0
ID4221,5,2021-03-16,9:11:31,4,Y,,125.0,7.5e-08,4
ID4222,5,2021-03-16,9:11:31,0,Y,,80.0,6.9e-08,2
ID4223,7,2021-03-16,9:46:05,3,Y,,112.0,3.47e-07,2
ID4224,3,2021-03-16,9:46:05,3,Y,,113.0,2.06e-07,5
ID4225,1,2021-03-16,10:09:07,0,Y,,95.0,2.4e-07,4
ID4226,5,2021-03-16,10:09:07,3,Y,,40.0,1.95e-07,3
ID4227,1,2021-03-16,10:10:34,3,Y,,106.0,4.12e-07,3
ID4228,3,2021-03-16,10:10:34,2,Y,,38.0,2.13e-07,3
ID4229,6,2021-03-16,10:23:31,1,N,,,,0
ID4230,3,2021-03-16,10:23:31,3,Y,,61.0,2.4e-07,3
ID4231,1,2021-03-16,10:23:31,0,N,,,,0
ID4232,5,2021-03-16,10:23:31,3,N,,,,0
ID4233,6,2021-03-16,10:35:02,3,N,,,,0
ID4234,4,2021-03-16,10:35:02,0,Y,,70.0,2.51e-07,1
ID4235,0,2021-03-16,11:12:29,4,N,,,,0
ID4236,1,2021-03-16,11:12:29,3,N,,,,0
ID4237,7,2021-03-16,11:44:10,4,Y,,56.0,3.36e-07,4
ID4238,7,2021-03-16,11:44:10,3,Y,,26.0,3.71e-07,4
ID4239,2,2021-03-16,12:21:36,4,Y,,11.0,1.86e-07,4
ID4240,3,2021-03-16,12:21:36,2,Y,,22.0,3.91e-07,1
ID4241,4,2021-03-16,12:43:12,3,Y,,33.0,4e-07,3
ID4242,7,2021-03-16,12:43:12,3,Y,,58.0,6.6e-08,4
ID4243,3,2021-03-16,12:48:58,1,Y,,72.0,3.47e-07,3
ID4244,3,2021-03-16,12:48:58,2,Y,,63.0,3.27e-07,5
ID4245,2,2021-03-16,13:04:48,3,Y,,52.0,2.12e-07,4
ID4246,5,2021-03-16,13:04:48,3,N,,,,0
ID4247,7,2021-03-16,13:16:19,4,Y,,106.0,3.31e-07,5
ID4248,2,2021-03-16,13:16:19,0,Y,,26.0,3.94e-07,3
ID4249,2,2021-03-16,13:29:17,2,Y,,76.0,2.09e-07,5
ID4250,7,2021-03-16,13:29:17,4,Y,,45.0,3.89e-07,5
ID4251,6,2021-03-16,13:32:10,1,N,,,,0
ID4252,1,2021-03-16,13:32:10,2,Y,,61.0,9e-08,3
ID4253,3,2021-03-16,13:56:38,4,N,,,,0
ID4254,1,2021-03-16,13:56:38,1,Y,,38.0,2.95e-07,2
ID4255,4,2021-03-16,14:09:36,1,Y,,19.0,1.33e-07,4
ID4256,5,2021-03-16,14:09:36,3,Y,,15.0,1.83e-07,4
ID4257,0,2021-03-16,14:13:55,3,Y,,90.0,2.95e-07,3
ID4258,7,2021-03-16,14:13:55,0,Y,,99.0,6.4e-08,3
ID4259,0,2021-03-16,14:13:55,1,Y,,18.0,1.16e-07,5
ID4260,4,2021-03-16,14:13:55,2,Y,,65.0,1.55e-07,4
ID4261,6,2021-03-16,14:25:26,0,Y,,91.0,3.37e-07,4
ID4262,4,2021-03-16,14:25:26,3,Y,,95.0,1.24e-07,4
ID4263,4,2021-03-16,14:34:05,3,Y,,87.0,2.84e-07,4
ID4264,1,2021-03-16,14:34:05,2,Y,,71.0,3.61e-07,3
ID4265,4,2021-03-16,15:21:36,0,Y,,74.0,1.84e-07,5
ID4266,4,2021-03-16,15:21:36,4,Y,,28.0,3.05e-07,4
ID4267,5,2021-03-16,15:40:19,1,Y,,101.0,1.73e-07,3
ID4268,6,2021-03-16,15:40:19,1,N,,,,0
ID4269,6,2021-03-16,15:43:12,2,Y,,90.0,2.88e-07,3
ID4270,5,2021-03-16,15:43:12,1,Y,,76.0,2.96e-07,5
ID4271,2,2021-03-16,16:00:29,2,N,,,,0
ID4272,5,2021-03-16,16:00:29,1,Y,,20.0,7.9e-08,5
ID4273,0,2021-03-16,16:13:26,1,Y,,26.0,3.79e-07,3
ID4274,7,2021-03-16,16:13:26,1,Y,,53.0,7.2e-08,3
ID4275,3,2021-03-16,16:36:29,1,Y,,26.0,1.77e-07,4
ID4276,5,2021-03-16,16:36:29,2,Y,,66.0,2.22e-07,3
ID4277,1,2021-03-16,17:09:36,2,Y,,105.0,3.32e-07,4
ID4278,2,2021-03-16,17:09:36,0,Y,,111.0,7.3e-08,3
ID4279,6,2021-03-16,17:49:55,1,Y,,26.0,3.9e-07,1
ID4280,4,2021-03-16,17:49:55,1,N,,,,0
ID4281,7,2021-03-17,9:05:46,2,Y,,50.0,1.72e-07,4
ID4282,1,2021-03-17,9:05:46,3,Y,,57.0,3.66e-07,5
ID4283,4,2021-03-17,9:43:12,4,Y,,26.0,7.9e-08,5
ID4284,3,2021-03-17,9:43:12,0,Y,,104.0,4.18e-07,1
ID4285,0,2021-03-17,10:59:31,4,Y,,93.0,3.21e-07,1
ID4286,4,2021-03-17,10:59:31,4,Y,,108.0,1.25e-07,3
ID4287,6,2021-03-17,11:25:26,3,Y,,42.0,1.42e-07,5
ID4288,6,2021-03-17,11:25:26,4,N,,,,0
ID4289,4,2021-03-17,11:44:10,0,Y,,94.0,3.17e-07,5
ID4290,1,2021-03-17,11:44:10,1,Y,,74.0,1.85e-07,3
ID4291,2,2021-03-17,12:43:12,1,Y,,117.0,1.41e-07,5
ID4292,1,2021-03-17,12:43:12,0,N,,,,0
ID4293,6,2021-03-17,13:01:55,2,Y,,49.0,5.4e-08,1
ID4294,2,2021-03-17,13:01:55,3,Y,,23.0,2.8e-07,3
ID4295,5,2021-03-17,13:24:58,3,N,,,,0
ID4296,6,2021-03-17,13:24:58,3,Y,,84.0,1.36e-07,5
ID4297,6,2021-03-17,13:58:05,2,Y,,69.0,7.9e-08,1
ID4298,2,2021-03-17,13:58:05,4,Y,,25.0,2.84e-07,3
ID4299,0,2021-03-17,14:00:58,2,N,,,,0
ID4300,6,2021-03-17,14:00:58,4,N,,,,0
ID4301,3,2021-03-17,14:19:41,2,Y,,34.0,2.73e-07,4
ID4302,5,2021-03-17,14:19:41,3,Y,,45.0,2.25e-07,1
ID4303,6,2021-03-17,14:21:07,3,N,,,,0
ID4304,1,2021-03-17,14:21:07,2,Y,,29.0,1.1e-07,5
ID4305,4,2021-03-17,15:17:17,4,Y,,26.0,1.95e-07,4
ID4306,2,2021-03-17,15:17:17,3,Y,,115.0,2.68e-07,4
ID4307,6,2021-03-17,15:47:31,2,Y,,78.0,2.48e-07,3
ID4308,4,2021-03-17,15:47:31,3,Y,,41.0,2.51e-07,3
ID4309,2,2021-03-17,16:20:38,1,Y,,21.0,1.46e-07,5
ID4310,1,2021-03-17,16:20:38,3,N,,,,0
ID4311,6,2021-03-17,16:22:05,3,Y,,47.0,2.7e-07,5
ID4312,4,2021-03-17,16:22:05,2,Y,,98.0,3.59e-07,2
ID4313,5,2021-03-17,16:42:14,1,N,,,,0
ID4314,6,2021-03-17,16:42:14,2,Y,,51.0,2.74e-07,4
ID4315,0,2021-03-17,16:46:34,3,Y,,70.0,3.35e-07,4
ID4316,2,2021-03-17,16:46:34,1,Y,,58.0,3.8e-07,2
ID4317,4,2021-03-17,16:52:19,4,N,,,,0
ID4318,3,2021-03-17,16:52:19,0,N,,,,0
ID4319,3,2021-03-17,17:12:29,3,Y,,39.0,2.34e-07,5
ID4320,5,2021-03-17,17:12:29,2,Y,,55.0,2.05e-07,1
ID4321,2,2021-03-17,17:13:55,1,Y,,80.0,1.85e-07,3
ID4322,1,2021-03-17,17:13:55,2,Y,,68.0,2.09e-07,4
ID4323,2,2021-03-17,17:24:00,4,Y,,96.0,1.34e-07,3
ID4324,3,2021-03-17,17:24:00,2,Y,,32.0,2.28e-07,3
ID4325,7,2021-03-17,17:26:53,0,N,,,,0
ID4326,2,2021-03-17,17:26:53,3,Y,,90.0,1.13e-07,3
ID4327,1,2021-03-17,17:48:29,3,Y,,108.0,1.95e-07,4
ID4328,7,2021-03-17,17:48:29,4,Y,,120.0,3.34e-07,4
ID4329,1,2021-03-17,18:00:00,1,Y,,21.0,2.79e-07,5
ID4330,3,2021-03-17,18:00:00,1,N,,,,0
ID4331,6,2021-03-18,9:14:24,2,Y,,59.0,1.67e-07,4
ID4332,7,2021-03-18,9:14:24,0,Y,,14.0,3.22e-07,3
ID4333,5,2021-03-18,9:21:36,1,N,,,,0
ID4334,7,2021-03-18,9:21:36,3,Y,,57.0,4.4e-08,3
ID4335,1,2021-03-18,10:32:10,3,Y,,123.0,2.44e-07,3
ID4336,1,2021-03-18,10:32:10,3,Y,,71.0,3.41e-07,3
ID4337,7,2021-03-18,10:56:38,1,Y,,71.0,2.56e-07,3
ID4338,6,2021-03-18,10:56:38,4,Y,,41.0,3.82e-07,3
ID4339,1,2021-03-18,11:38:24,1,N,,,,0
ID4340,6,2021-03-18,11:38:24,4,Y,,80.0,3.43e-07,4
ID4341,7,2021-03-18,12:02:53,2,N,,,,0
ID4342,3,2021-03-18,12:02:53,2,Y,,57.0,7.2e-08,2
ID4343,7,2021-03-18,12:30:14,3,Y,,17.0,1.59e-07,3
ID4344,6,2021-03-18,12:30:14,0,Y,,93.0,2.87e-07,5
ID4345,3,2021-03-18,12:51:50,2,Y,,13.0,4.3e-08,3
ID4346,7,2021-03-18,12:51:50,2,Y,,64.0,1.02e-07,4
ID4347,7,2021-03-18,13:36:29,4,Y,,98.0,1.1e-07,5
ID4348,3,2021-03-18,13:36:29,4,Y,,83.0,1.48e-07,2
ID4349,6,2021-03-18,13:49:26,3,Y,,116.0,3.78e-07,5
ID4350,0,2021-03-18,13:49:26,3,Y,,104.0,4.6e-08,2
ID4351,6,2021-03-18,14:02:24,3,Y,,83.0,3.34e-07,5
ID4352,6,2021-03-18,14:02:24,0,Y,,26.0,4.08e-07,4
ID4353,2,2021-03-18,14:25:26,0,Y,,47.0,3.6e-08,2
ID4354,4,2021-03-18,14:25:26,1,N,,,,0
ID4355,1,2021-03-18,14:41:17,0,N,,,,0
ID4356,5,2021-03-18,14:41:17,4,Y,,34.0,1.87e-07,4
ID4357,0,2021-03-18,14:52:48,4,Y,,65.0,2.22e-07,5
ID4358,2,2021-03-18,14:52:48,3,Y,,54.0,3.79e-07,3
ID4359,5,2021-03-18,14:52:48,4,Y,,108.0,3.15e-07,4
ID4360,4,2021-03-18,14:52:48,1,Y,,114.0,2.82e-07,4
ID4361,4,2021-03-18,15:48:58,0,Y,,109.0,1.79e-07,3
ID4362,4,2021-03-18,15:48:58,3,Y,,115.0,2.15e-07,3
ID4363,5,2021-03-18,16:03:22,3,Y,,125.0,2.47e-07,3
ID4364,5,2021-03-18,16:03:22,4,Y,,116.0,1.99e-07,4
ID4365,3,2021-03-18,16:16:19,0,Y,,12.0,1.71e-07,3
ID4366,0,2021-03-18,16:16:19,3,Y,,96.0,1.34e-07,5
ID4367,2,2021-03-18,16:30:43,3,Y,,13.0,3.17e-07,5
ID4368,4,2021-03-18,16:30:43,2,N,,,,0
ID4369,4,2021-03-18,16:58:05,1,Y,,96.0,3.82e-07,3
ID4370,3,2021-03-18,16:58:05,2,N,,,,0
ID4371,1,2021-03-18,17:08:10,3,Y,,37.0,3.55e-07,3
ID4372,7,2021-03-18,17:08:10,4,Y,,45.0,3.75e-07,4
ID4373,0,2021-03-18,17:22:34,3,Y,,44.0,1.64e-07,5
ID4374,3,2021-03-18,17:22:34,1,N,,,,0
ID4375,6,2021-03-18,17:26:53,1,Y,,65.0,1.99e-07,3
ID4376,6,2021-03-18,17:26:53,3,Y,,48.0,1.27e-07,4
ID4377,7,2021-03-18,17:41:17,4,Y,,119.0,1.54e-07,1
ID4378,4,2021-03-18,17:41:17,1,Y,,102.0,3.16e-07,3
ID4379,7,2021-03-19,9:15:50,1,Y,,30.0,3.1e-07,5
ID4380,5,2021-03-19,9:15:50,2,Y,,51.0,3.19e-07,1
ID4381,4,2021-03-19,9:47:31,1,N,,,,0
ID4382,0,2021-03-19,9:47:31,4,Y,,39.0,3.1e-07,5
ID4383,0,2021-03-19,10:03:22,2,Y,,102.0,3.27e-07,2
ID4384,7,2021-03-19,10:03:22,2,Y,,112.0,4e-08,3
ID4385,0,2021-03-19,10:14:53,2,N,,,,0
ID4386,6,2021-03-19,10:14:53,4,Y,,42.0,2.76e-07,5
ID4387,3,2021-03-19,11:12:29,0,Y,,87.0,8.8e-08,3
ID4388,0,2021-03-19,11:12:29,2,N,,,,0
ID4389,0,2021-03-19,11:13:55,1,Y,,123.0,1.52e-07,3
ID4390,7,2021-03-19,11:13:55,2,N,,,,0
ID4391,1,2021-03-19,11:29:46,1,Y,,98.0,8.6e-08,3
ID4392,4,2021-03-19,11:29:46,3,Y,,45.0,3.9e-08,4
ID4393,7,2021-03-19,12:14:24,2,Y,,50.0,1.34e-07,3
ID4394,5,2021-03-19,12:14:24,2,Y,,102.0,2.7e-07,4
ID4395,2,2021-03-19,12:27:22,0,Y,,93.0,1.32e-07,1
ID4396,7,2021-03-19,12:27:22,0,Y,,28.0,3.27e-07,3
ID4397,4,2021-03-19,12:59:02,2,N,,,,0
ID4398,6,2021-03-19,12:59:02,3,N,,,,0
ID4399,5,2021-03-19,12:59:02,4,Y,,123.0,4.6e-08,4
ID4400,3,2021-03-19,12:59:02,0,Y,,112.0,2.49e-07,4
ID4401,7,2021-03-19,13:07:41,1,Y,,12.0,7.6e-08,3
ID4402,1,2021-03-19,13:07:41,1,Y,,107.0,3.61e-07,4
ID4403,2,2021-03-19,13:55:12,4,Y,,97.0,2.18e-07,2
ID4404,5,2021-03-19,13:55:12,1,N,,,,0
ID4405,5,2021-03-19,14:18:14,0,N,,,,0
ID4406,2,2021-03-19,14:18:14,0,Y,,98.0,4.07e-07,4
ID4407,4,2021-03-19,15:21:36,3,Y,,96.0,3.49e-07,2
ID4408,2,2021-03-19,15:21:36,2,N,,,,0
ID4409,5,2021-03-19,15:24:29,2,Y,,60.0,7.7e-08,1
ID4410,5,2021-03-19,15:24:29,1,Y,,115.0,2.96e-07,3
ID4411,6,2021-03-19,15:28:48,1,Y,,86.0,1.37e-07,4
ID4412,6,2021-03-19,15:28:48,2,Y,,99.0,1.3e-07,2
ID4413,3,2021-03-19,15:34:34,0,Y,,55.0,2.11e-07,4
ID4414,5,2021-03-19,15:34:34,3,Y,,100.0,9.2e-08,2
ID4415,0,2021-03-19,16:27:50,1,Y,,101.0,8.4e-08,4
ID4416,5,2021-03-19,16:27:50,2,Y,,105.0,3.79e-07,5
ID4417,7,2021-03-19,16:33:36,2,N,,,,0
ID4418,3,2021-03-19,16:33:36,1,Y,,47.0,4.14e-07,4
ID4419,3,2021-03-19,16:43:41,0,Y,,123.0,1.6e-07,3
ID4420,4,2021-03-19,16:43:41,3,Y,,108.0,2.79e-07,3
ID4421,7,2021-03-20,9:05:46,0,N,,,,0
ID4422,6,2021-03-20,9:05:46,4,Y,,35.0,6.7e-08,5
ID4423,4,2021-03-20,9:57:36,4,Y,,80.0,1.87e-07,5
ID4424,1,2021-03-20,9:57:36,4,Y,,16.0,1.75e-07,5
ID4425,1,2021-03-20,10:17:46,0,Y,,102.0,3.75e-07,3
ID4426,7,2021-03-20,10:17:46,3,N,,,,0
ID4427,5,2021-03-20,10:19:12,3,Y,,111.0,3.76e-07,3
ID4428,0,2021-03-20,10:19:12,2,Y,,81.0,2.85e-07,4
ID4429,2,2021-03-20,10:42:14,1,N,,,,0
ID4430,6,2021-03-20,10:42:14,4,Y,,32.0,3.6e-08,5
ID4431,1,2021-03-20,11:12:29,2,N,,,,0
ID4432,2,2021-03-20,11:12:29,3,Y,,52.0,1.94e-07,3
ID4433,6,2021-03-20,11:25:26,4,Y,,112.0,1.91e-07,5
ID4434,0,2021-03-20,11:25:26,4,Y,,30.0,3.75e-07,3
ID4435,0,2021-03-20,11:47:02,0,Y,,91.0,1.19e-07,1
ID4436,3,2021-03-20,11:47:02,3,Y,,53.0,3.15e-07,3
ID4437,0,2021-03-20,11:55:41,1,N,,,,0
ID4438,2,2021-03-20,11:55:41,1,N,,,,0
ID4439,4,2021-03-20,12:12:58,4,Y,,40.0,3.02e-07,3
ID4440,2,2021-03-20,12:12:58,1,Y,,45.0,3.46e-07,5
ID4441,4,2021-03-20,12:24:29,3,N,,,,0
ID4442,7,2021-03-20,12:24:29,0,Y,,89.0,2.17e-07,2
ID4443,0,2021-03-20,13:07:41,4,Y,,24.0,1.1e-07,5
ID4444,2,2021-03-20,13:07:41,4,Y,,76.0,3.04e-07,3
ID4445,3,2021-03-20,13:12:00,3,Y,,27.0,2.57e-07,2
ID4446,7,2021-03-20,13:12:00,1,Y,,27.0,1.51e-07,4
ID4447,2,2021-03-20,13:42:14,1,Y,,104.0,3.32e-07,2
ID4448,2,2021-03-20,13:42:14,0,Y,,110.0,2.09e-07,1
ID4449,5,2021-03-20,13:46:34,1,Y,,51.0,3.11e-07,4
ID4450,1,2021-03-20,13:46:34,1,Y,,65.0,3.49e-07,2
ID4451,3,2021-03-20,14:26:53,0,Y,,21.0,1.92e-07,4
ID4452,0,2021-03-20,14:26:53,3,Y,,29.0,7.3e-08,3
ID4453,2,2021-03-20,15:23:02,2,N,,,,0
ID4454,5,2021-03-20,15:23:02,4,N,,,,0
ID4455,7,2021-03-20,15:41:46,1,Y,,124.0,1.83e-07,4
ID4456,3,2021-03-20,15:41:46,3,Y,,21.0,2.64e-07,1
ID4457,6,2021-03-20,15:43:12,0,Y,,121.0,1.38e-07,3
ID4458,0,2021-03-20,15:43:12,4,N,,,,0
ID4459,1,2021-03-20,15:43:12,2,Y,,56.0,1.67e-07,2
ID4460,3,2021-03-20,15:43:12,1,Y,,10.0,3.73e-07,3
ID4461,6,2021-03-20,15:44:38,2,Y,,56.0,1.72e-07,4
ID4462,5,2021-03-20,15:44:38,2,N,,,,0
ID4463,4,2021-03-20,15:56:10,4,Y,,17.0,3.1e-08,3
ID4464,6,2021-03-20,15:56:10,1,Y,,37.0,5e-08,5
ID4465,0,2021-03-20,16:06:14,3,Y,,108.0,6.6e-08,5
ID4466,2,2021-03-20,16:06:14,4,Y,,18.0,3.43e-07,5
ID4467,6,2021-03-20,16:50:53,3,N,,,,0
ID4468,6,2021-03-20,16:50:53,3,Y,,77.0,2.83e-07,4
ID4469,2,2021-03-20,17:32:38,3,Y,,34.0,2.71e-07,1
ID4470,3,2021-03-20,17:32:38,1,Y,,73.0,1.02e-07,3
ID4471,6,2021-03-20,17:44:10,3,N,,,,0
ID4472,3,2021-03-20,17:44:10,0,Y,,120.0,1.62e-07,3
ID4473,7,2021-03-20,17:57:07,4,Y,,100.0,3.17e-07,1
ID4474,6,2021-03-20,17:57:07,2,Y,,93.0,3.78e-07,4
ID4475,2,2021-03-20,17:58:34,3,Y,,17.0,4.9e-08,4
ID4476,7,2021-03-20,17:58:34,2,Y,,17.0,3.09e-07,2
ID4477,4,2021-03-21,9:01:26,1,Y,,56.0,2.65e-07,2
ID4478,2,2021-03-21,9:01:26,0,N,,,,0
ID4479,1,2021-03-21,9:04:19,1,Y,,97.0,1.59e-07,2
ID4480,7,2021-03-21,9:04:19,3,Y,,25.0,3.8e-07,4
ID4481,2,2021-03-21,9:27:22,4,Y,,47.0,1.7e-07,4
ID4482,4,2021-03-21,9:27:22,2,Y,,70.0,1.15e-07,3
ID4483,3,2021-03-21,10:01:55,4,Y,,86.0,1.87e-07,3
ID4484,7,2021-03-21,10:01:55,1,Y,,92.0,2.49e-07,5
ID4485,3,2021-03-21,10:35:02,0,Y,,122.0,8.8e-08,3
ID4486,2,2021-03-21,10:35:02,3,Y,,11.0,4.08e-07,3
ID4487,2,2021-03-21,10:43:41,4,Y,,27.0,3.68e-07,3
ID4488,3,2021-03-21,10:43:41,1,N,,,,0
ID4489,0,2021-03-21,11:09:36,2,Y,,17.0,1.18e-07,4
ID4490,3,2021-03-21,11:09:36,2,Y,,113.0,1.94e-07,3
ID4491,1,2021-03-21,11:31:12,2,N,,,,0
ID4492,0,2021-03-21,11:31:12,3,Y,,101.0,2.02e-07,3
ID4493,0,2021-03-21,11:47:02,1,Y,,69.0,1.54e-07,1
ID4494,7,2021-03-21,11:47:02,4,Y,,24.0,2.37e-07,3
ID4495,0,2021-03-21,11:55:41,4,Y,,84.0,1.2e-07,4
ID4496,3,2021-03-21,11:55:41,4,N,,,,0
ID4497,2,2021-03-21,12:00:00,2,N,,,,0
ID4498,2,2021-03-21,12:00:00,4,N,,,,0
ID4499,6,2021-03-21,12:18:43,3,Y,,92.0,2.5e-07,3
ID4500,5,2021-03-21,12:18:43,0,N,,,,0
ID4501,7,2021-03-21,12:53:17,2,N,,,,0
ID4502,2,2021-03-21,12:53:17,3,Y,,114.0,2.35e-07,2
ID4503,2,2021-03-21,12:53:17,2,Y,,109.0,2.79e-07,3
ID4504,2,2021-03-21,12:53:17,4,Y,,89.0,1.51e-07,3
ID4505,1,2021-03-21,13:09:07,2,Y,,124.0,2.18e-07,3
ID4506,6,2021-03-21,13:09:07,3,Y,,43.0,6.7e-08,5
ID4507,1,2021-03-21,13:30:43,1,Y,,110.0,3.2e-07,5
ID4508,0,2021-03-21,13:30:43,3,Y,,31.0,1.99e-07,4
ID4509,7,2021-03-21,13:49:26,2,N,,,,0
ID4510,2,2021-03-21,13:49:26,0,N,,,,0
ID4511,2,2021-03-21,14:12:29,3,Y,,17.0,2.88e-07,3
ID4512,0,2021-03-21,14:12:29,1,Y,,111.0,3.25e-07,3
ID4513,2,2021-03-21,14:16:48,0,Y,,10.0,2.01e-07,2
ID4514,7,2021-03-21,14:16:48,1,Y,,121.0,8.9e-08,1
ID4515,1,2021-03-21,14:22:34,2,Y,,114.0,1.18e-07,4
ID4516,3,2021-03-21,14:22:34,4,Y,,49.0,3.2e-08,4
ID4517,3,2021-03-21,14:29:46,0,Y,,114.0,2.05e-07,1
ID4518,4,2021-03-21,14:29:46,3,Y,,75.0,1.62e-07,3
ID4519,4,2021-03-21,14:36:58,2,Y,,42.0,2.05e-07,5
ID4520,3,2021-03-21,14:36:58,2,Y,,95.0,2.97e-07,3
